"disease","state","year","weeks_reporting","count","population","raw_rate","rate"
"Mumps","Arkansas",1987,45,289,2329366,12.406809406508,14.3367575364093
"Mumps","Arkansas",1988,47,136,2332569,5.83048132766919,6.45074529869783
"Mumps","Arkansas",1989,51,204,2339212,8.72088549477345,8.89188324957293
"Mumps","Arkansas",1990,50,138,2350725,5.87052930478895,6.10535047698051
"Mumps","Arkansas",1991,44,44,2368201,1.85795040201402,2.19575956601657
"Mumps","Arkansas",1992,45,8,2391223,0.334556835560715,0.386599009981271
"Mumps","Arkansas",1993,44,4,2418991,0.165358201001988,0.195423328456895
"Mumps","Arkansas",1994,26,5,2450696,0.204023673274857,0.408047346549715
"Mumps","Arkansas",1995,34,10,2485501,0.402333372627893,0.615333393430895
"Mumps","Arkansas",1996,15,1,2522529,0.0396427553459247,0.137428218532539
"Mumps","Arkansas",1997,19,0,2560848,0,0
"Mumps","Arkansas",1998,20,9,2599475,0.346223756720107,0.900181767472278
"Mumps","Arkansas",2000,41,5,2673400,0.18702775491883,0.237205933067784
"Mumps","Arkansas",2001,40,1,2706668,0.036945794607983,0.0480295329903778
"Mumps","California",1968,51,16895,19219725,87.9044835448998,89.6281008693096
"Mumps","California",1969,51,8016,19593348,40.9118441626209,41.7140371854174
"Mumps","California",1970,51,6225,19953134,31.1981065230154,31.809834101898
"Mumps","California",1971,51,7505,20300216,36.9700499738525,37.6949529145163
"Mumps","California",1972,50,7108,20638390,34.4406710019532,35.8182978420313
"Mumps","California",1973,51,5672,20972407,27.0450597301492,27.5753550189757
"Mumps","California",1974,50,2494,21307362,11.7048745874783,12.1730695709774
"Mumps","California",1975,52,3728,21648695,17.2204375367661,17.2204375367661
"Mumps","California",1976,52,1768,22002198,8.03556081078809,8.03556081078809
"Mumps","California",1977,50,831,22374038,3.71412616712281,3.86269121380772
"Mumps","California",1978,52,527,22770801,2.31436742168183,2.31436742168183
"Mumps","California",1979,52,449,23199549,1.93538245075368,1.93538245075368
"Mumps","California",1980,51,407,23667902,1.71962855009286,1.75334675695743
"Mumps","California",1981,49,402,24181703,1.66241393337765,1.76419437827832
"Mumps","California",1982,51,413,24737390,1.66953748960582,1.70227351881377
"Mumps","California",1983,50,306,25328529,1.20812385117193,1.25644880521881
"Mumps","California",1984,51,360,25948031,1.38738850743627,1.41459220366051
"Mumps","California",1985,52,382,26588046,1.4367358925135,1.4367358925135
"Mumps","California",1986,51,291,27239883,1.06828652678134,1.08923332142411
"Mumps","California",1987,50,347,27893955,1.24399713127809,1.29375701652921
"Mumps","California",1988,51,430,28539754,1.50667030977212,1.53621286486569
"Mumps","California",1989,51,361,29165865,1.23774830611059,1.2620178807402
"Mumps","California",1990,50,484,29760021,1.62634293840048,1.6913966559365
"Mumps","California",1991,49,389,30311890,1.28332479432988,1.36189570010518
"Mumps","California",1992,49,216,30821629,0.700806566713265,0.743713091205914
"Mumps","California",1993,50,165,31292538,0.527282254958035,0.548373545156357
"Mumps","California",1994,49,143,31728420,0.450700034858338,0.478293914543543
"Mumps","California",1995,51,205,32133526,0.637962979848523,0.650472057884769
"Mumps","California",1996,48,102,32512506,0.313725432299805,0.339869218324789
"Mumps","California",1997,49,115,32870358,0.349859286594932,0.37127924291707
"Mumps","California",1998,46,64,33212395,0.192699141389834,0.217833812005899
"Mumps","California",1999,49,54,33544208,0.160981591814599,0.170837607639982
"Mumps","California",2000,50,63,33871648,0.185996264486452,0.19343611506591
"Mumps","California",2001,49,37,34199784,0.108187817794405,0.114811561741001
"Mumps","California",2002,49,66,34529758,0.191139480328822,0.202841897491812
"Mumps","Colorado",1968,48,2810,2100603,133.771112390109,144.918705089285
"Mumps","Colorado",1969,48,859,2151635,39.9231282257446,43.25005557789
"Mumps","Colorado",1970,51,1535,2207259,69.5432661051558,70.906859558198
"Mumps","Colorado",1971,51,1578,2268242,69.569296397827,70.9334002487648
"Mumps","Colorado",1972,50,826,2334054,35.389069833003,36.8046326263231
"Mumps","Colorado",1973,51,604,2403738,25.127530537854,25.6202272150668
"Mumps","Colorado",1974,50,594,2476210,23.9882724001599,24.9478032961663
"Mumps","Colorado",1975,52,675,2550245,26.4680452270272,26.4680452270272
"Mumps","Colorado",1976,51,282,2624457,10.7450798393725,10.9557676793602
"Mumps","Colorado",1977,51,307,2697303,11.3817394634566,11.6049108254852
"Mumps","Colorado",1978,51,175,2767084,6.32434721894962,6.44835402716432
"Mumps","Colorado",1979,50,118,2831958,4.16672846136842,4.33339759982316
"Mumps","Colorado",1980,51,65,2889964,2.24916296535182,2.29326419996656
"Mumps","Colorado",1981,47,45,2939663,1.53078771274122,1.69363746941582
"Mumps","Colorado",1982,48,21,2982055,0.704212363621731,0.762896727256875
"Mumps","Colorado",1983,48,49,3018900,1.62310775448011,1.75836673402012
"Mumps","Colorado",1984,46,31,3052100,1.01569411225058,1.14817595297892
"Mumps","Colorado",1985,50,26,3083671,0.843150906825015,0.876876943098015
"Mumps","Colorado",1986,48,18,3115721,0.577715398779287,0.625858348677561
"Mumps","Colorado",1987,51,35,3150449,1.11095275625792,1.13273614363552
"Mumps","Colorado",1988,49,35,3190156,1.09712503087623,1.16429595113396
"Mumps","Colorado",1989,50,65,3237270,2.00786465138836,2.0881792374439
"Mumps","Colorado",1990,46,28,3294394,0.849928697053236,0.960788961886267
"Mumps","Colorado",1991,47,140,3363642,4.16215518773996,4.6049376545208
"Mumps","Colorado",1992,45,31,3444391,0.900013964732808,1.04001613702458
"Mumps","Colorado",1993,45,13,3535251,0.367724950788501,0.424926609800046
"Mumps","Colorado",1994,31,3,3634710,0.0825375339435608,0.138450056937586
"Mumps","Colorado",1995,42,2,3741086,0.0534604122973917,0.0661890818920088
"Mumps","Colorado",1996,35,3,3852482,0.0778718758452343,0.115695358398634
"Mumps","Colorado",1997,49,3,3966754,0.0756285870008576,0.0802589086539714
"Mumps","Colorado",1998,35,9,4081485,0.220507976876063,0.327611851358723
"Mumps","Colorado",1999,47,5,4193978,0.119218555748266,0.131901380827868
"Mumps","Colorado",2000,40,3,4301261,0.0697469881506842,0.0906710845958894
"Mumps","Colorado",2001,41,4,4400742,0.0908937629154356,0.115279894429333
"Mumps","Colorado",2002,32,2,4492257,0.0445210503317152,0.0723467067890372
"Mumps","Connecticut",1968,50,3835,2964628,129.358556958917,134.532899237274
"Mumps","Connecticut",1969,51,3985,3001466,132.768453815569,135.37175683156
"Mumps","Connecticut",1970,51,3649,3031709,120.361156034435,122.721178701777
"Mumps","Connecticut",1971,51,1582,3054792,51.7874866766706,52.8029275918995
"Mumps","Connecticut",1972,50,1119,3071418,36.432683535748,37.8899908771779
"Mumps","Connecticut",1973,51,1583,3082659,51.351771311715,52.3586687884153
"Mumps","Connecticut",1974,50,1676,3089639,54.245819657248,56.4156524435379
"Mumps","Connecticut",1975,52,812,3093513,26.2484754387649,26.2484754387649
"Mumps","Connecticut",1976,52,745,3095453,24.0675597400445,24.0675597400445
"Mumps","Connecticut",1977,51,364,3096643,11.7546646481367,11.9851482686884
"Mumps","Connecticut",1978,52,139,3098267,4.4863789983239,4.4863789983239
"Mumps","Connecticut",1979,52,204,3101513,6.57743494868472,6.57743494868472
"Mumps","Connecticut",1980,49,100,3107576,3.21794221605521,3.41495908642594
"Mumps","Connecticut",1981,47,51,3117363,1.63599811763981,1.81004047058022
"Mumps","Connecticut",1982,50,26,3130581,0.830516763501727,0.863737434041796
"Mumps","Connecticut",1983,47,22,3146641,0.699158245252636,0.77353678198164
"Mumps","Connecticut",1984,45,10,3164947,0.315961057167782,0.365110554949437
"Mumps","Connecticut",1985,49,8,3184895,0.251185674880962,0.266564389669592
"Mumps","Connecticut",1986,41,22,3205868,0.686241604457825,0.870355205653828
"Mumps","Connecticut",1987,48,16,3227234,0.495780597254491,0.537095647025699
"Mumps","Connecticut",1988,3,0,3248344,0,0
"Mumps","Connecticut",1989,45,13,3268532,0.397732070544208,0.459601503739973
"Mumps","Connecticut",1990,35,12,3287116,0.365061652828802,0.54237731277422
"Mumps","Connecticut",1991,43,12,3303573,0.36324307045735,0.4392706898554
"Mumps","Connecticut",1992,30,7,3318064,0.210966394861582,0.365675084426742
"Mumps","Connecticut",1993,37,5,3330930,0.150108228032411,0.210962915072578
"Mumps","Connecticut",1994,44,12,3342519,0.359010674284873,0.424285342336668
"Mumps","Connecticut",1995,42,2,3353188,0.0596447321176146,0.0738458588122848
"Mumps","Connecticut",1997,42,0,3373219,0,0
"Mumps","Connecticut",1998,21,3,3383318,0.0886703525947014,0.219564682615451
"Mumps","Connecticut",2000,41,3,3405565,0.0880911096983907,0.111725309861374
"Mumps","Connecticut",2002,25,0,3432433,0,0
"Mumps","Delaware",1968,46,302,533755,56.5802662270143,63.960300952277
"Mumps","Delaware",1969,39,130,541297,24.0163902626469,32.0218536835293
"Mumps","Delaware",1970,51,366,548104,66.7756484170887,68.0849748566395
"Mumps","Delaware",1971,50,184,554209,33.2004713023426,34.5284901544363
"Mumps","Delaware",1972,49,177,559693,31.6244798487742,33.5606724925767
"Mumps","Delaware",1973,51,285,564659,50.4729403055649,51.4626058017525
"Mumps","Delaware",1974,49,186,569211,32.6768105324739,34.6774315854825
"Mumps","Delaware",1975,51,14,573460,2.44132110347714,2.48919014472179
"Mumps","Delaware",1976,52,89,577523,15.4106416540986,15.4106416540986
"Mumps","Delaware",1977,51,144,581518,24.7627760447656,25.2483206730943
"Mumps","Delaware",1978,50,56,585568,9.56336411825783,9.94589868298814
"Mumps","Delaware",1979,52,95,589798,16.1072095870111,16.1072095870111
"Mumps","Delaware",1980,51,40,594338,6.73017710461051,6.86214136156365
"Mumps","Delaware",1981,46,9,599301,1.50174953821202,1.69762991276141
"Mumps","Delaware",1982,42,13,604720,2.14975525863209,2.66160174878259
"Mumps","Delaware",1983,40,6,610606,0.982630370484404,1.27741948162973
"Mumps","Delaware",1984,51,3,616972,0.486245729141679,0.495779959124849
"Mumps","Delaware",1985,39,0,623834,0,0
"Mumps","Delaware",1986,3,0,631207,0,0
"Mumps","Delaware",1988,7,1,647554,0.154427275563119,1.14717404704031
"Mumps","Delaware",1989,30,2,656568,0.304614297376662,0.52799811545288
"Mumps","Delaware",1990,30,5,666168,0.750561419942117,1.30097312789967
"Mumps","Delaware",1991,38,7,676364,1.03494568013673,1.41624145702921
"Mumps","Delaware",1992,33,7,687107,1.01876418083355,1.60532537585893
"Mumps","Delaware",1993,41,7,698329,1.00239285494373,1.27132752334327
"Mumps","District Of Columbia",1968,33,236,765853,30.8153131214476,48.5574631004629
"Mumps","District Of Columbia",1969,24,92,762372,12.0675995445793,26.1464656799218
"Mumps","District Of Columbia",1970,51,218,756510,28.816539107216,29.3815692857889
"Mumps","District Of Columbia",1971,51,98,748020,13.1012539771664,13.358141310052
"Mumps","District Of Columbia",1972,49,31,737335,4.20433046037418,4.46173844774403
"Mumps","District Of Columbia",1973,50,159,725053,21.9294313657071,22.8066086203353
"Mumps","District Of Columbia",1974,48,50,711746,7.02497801181882,7.61039284613706
"Mumps","District Of Columbia",1975,50,154,697960,22.0643016791793,22.9468737463465
"Mumps","District Of Columbia",1976,51,108,684201,15.7848351580895,16.0943417298168
"Mumps","District Of Columbia",1977,50,6,670939,0.894269076622465,0.930039839687364
"Mumps","District Of Columbia",1978,33,2,658610,0.303669850138929,0.478510066885585
"Mumps","District Of Columbia",1979,45,1,647615,0.154412729785444,0.178432487752068
"Mumps","District Of Columbia",1980,45,5,638333,0.783290226261215,0.905135372568515
"Mumps","District Of Columbia",1981,23,8,631010,1.2678087510499,2.866350219765
"Mumps","District Of Columbia",1984,1,1,618158,0.161770938821466,8.41208881871625
"Mumps","District Of Columbia",1986,4,1,614147,0.16282746638834,2.11675706304842
"Mumps","District Of Columbia",1987,25,1,612651,0.163225066146958,0.339508137585673
"Mumps","District Of Columbia",1988,48,294,611127,48.1078401052482,52.1168267806855
"Mumps","District Of Columbia",1989,49,119,609299,19.5306409496815,20.726394477213
"Mumps","District Of Columbia",1990,48,35,606900,5.76701268742791,6.2475970780469
"Mumps","District Of Columbia",1991,48,24,603744,3.97519478454444,4.30646101658981
"Mumps","District Of Columbia",1992,42,7,599967,1.16673083686269,1.44452389325857
"Mumps","District Of Columbia",1993,16,1,595785,0.167845783294309,0.545498795706505
"Mumps","District Of Columbia",1996,10,0,582869,0,0
"Mumps","District Of Columbia",1999,44,2,573512,0.348728535758624,0.412133724078374
"Mumps","Florida",1968,51,2234,6411565,34.8432870913732,35.5264887990472
"Mumps","Florida",1969,50,1646,6592214,24.9688496156223,25.9676036002472
"Mumps","Florida",1970,51,2907,6789443,42.8164725736706,43.6560112515857
"Mumps","Florida",1971,51,2882,7008662,41.1205448343778,41.9268300272087
"Mumps","Florida",1972,49,1428,7250063,19.6963805693826,20.9022814205693
"Mumps","Florida",1973,51,2601,7512296,34.6232363580988,35.3021233455125
"Mumps","Florida",1974,50,1845,7793754,23.6728026057789,24.6197147100101
"Mumps","Florida",1975,51,944,8092494,11.6651306754135,11.8938587278726
"Mumps","Florida",1976,52,361,8406176,4.29446159585524,4.29446159585524
"Mumps","Florida",1977,51,263,8732000,3.01191021530005,3.07096727834514
"Mumps","Florida",1978,51,309,9066647,3.40809562785449,3.47492103232222
"Mumps","Florida",1979,51,152,9406243,1.61594804641981,1.64763330223196
"Mumps","Florida",1980,50,182,9746324,1.86737071330688,1.94206554183916
"Mumps","Florida",1981,46,129,10082727,1.27941577710078,1.44629609585305
"Mumps","Florida",1982,49,42,10414526,0.4032828762442,0.427973664585681
"Mumps","Florida",1984,46,38,11064644,0.343436264194311,0.388232298654439
"Mumps","Florida",1985,50,56,11383474,0.491941212322354,0.511618860815249
"Mumps","Florida",1986,48,55,11698722,0.470136823492344,0.509314892116706
"Mumps","Florida",1987,49,60,12010988,0.499542585505872,0.530126825434803
"Mumps","Florida",1988,48,38,12321008,0.308416324378655,0.334117684743543
"Mumps","Florida",1989,48,45,12629652,0.356304354229238,0.385996383748341
"Mumps","Florida",1990,48,172,12937926,1.32942482434975,1.44021022637889
"Mumps","Florida",1991,48,359,13246692,2.71011056949161,2.93595311694925
"Mumps","Florida",1992,48,263,13555784,1.94013123844405,2.10180884164772
"Mumps","Florida",1993,50,47,13864752,0.338989114266162,0.352548678836809
"Mumps","Florida",1994,49,34,14173127,0.239890604239982,0.254577784091409
"Mumps","Florida",1995,48,16,14480420,0.11049403263165,0.119701868684288
"Mumps","Florida",1996,37,28,14786125,0.189366720489648,0.266137012580046
"Mumps","Florida",1997,45,35,15089720,0.231945987069343,0.268026473946796
"Mumps","Florida",1998,47,33,15390666,0.214415672460178,0.237225850381474
"Mumps","Florida",1999,50,27,15688408,0.172101592462409,0.178985656160906
"Mumps","Florida",2000,31,11,15982378,0.0688258030187998,0.115449734096051
"Mumps","Florida",2001,33,11,16272186,0.067600013913312,0.106521234045219
"Mumps","Florida",2002,37,6,16558219,0.036235781154966,0.0509259627042765
"Mumps","Georgia",1968,3,92,4442463,2.07092326936657,35.8960033356871
"Mumps","Georgia",1969,4,4,4514462,0.0886041348891629,1.15185375355912
"Mumps","Georgia",1970,16,3,4589575,0.0653655294880245,0.21243797083608
"Mumps","Georgia",1971,44,11,4668031,0.235645393100431,0.278490010027783
"Mumps","Georgia",1972,40,27,4749598,0.568469163074433,0.739009911996763
"Mumps","Georgia",1973,46,32,4833908,0.66199025715839,0.748336812439919
"Mumps","Georgia",1974,20,1,4920562,0.0203228818171583,0.0528394927246115
"Mumps","Georgia",1975,37,17,5009127,0.339380494844711,0.476967181943917
"Mumps","Georgia",1976,7,3,5099141,0.058833438808615,0.437048402578283
"Mumps","Georgia",1977,51,37,5190101,0.712895567928254,0.726873912397436
"Mumps","Georgia",1978,48,69,5281471,1.30645420565596,1.41532538946063
"Mumps","Georgia",1979,47,7,5372677,0.130288867169942,0.144149384953978
"Mumps","Georgia",1980,36,16,5463105,0.292873741214932,0.423039848421568
"Mumps","Georgia",1981,46,44,5552381,0.792452823392343,0.89581623513917
"Mumps","Georgia",1982,48,29,5641222,0.514073014676607,0.556912432566325
"Mumps","Georgia",1983,48,47,5730681,0.820146855146884,0.888492426409124
"Mumps","Georgia",1984,50,22,5821879,0.377884871877275,0.393000266752366
"Mumps","Georgia",1985,50,30,5916008,0.507098705748877,0.527382653978832
"Mumps","Georgia",1986,48,28,6014339,0.465554070031636,0.504350242534273
"Mumps","Georgia",1987,50,40,6118223,0.653784603797541,0.679935987949442
"Mumps","Georgia",1988,49,37,6229107,0.593985622658272,0.630352089351635
"Mumps","Georgia",1989,42,103,6348546,1.62241873966102,2.00870891577078
"Mumps","Georgia",1990,45,96,6478216,1.48188945845585,1.71240559643787
"Mumps","Georgia",1991,43,86,6619421,1.29920728716303,1.57113439377855
"Mumps","Georgia",1992,39,75,6771458,1.10759012313153,1.47678683084204
"Mumps","Georgia",1993,30,18,6933012,0.259627417347612,0.45002085673586
"Mumps","Georgia",1994,43,8,7102632,0.112634302326236,0.136208923743355
